Price,Close,High,Low,Open,Volume
Ticker,ACWI,ACWI,ACWI,ACWI,ACWI
Date,,,,,
2008-05-19,38.951072692871094,39.32841083784531,38.87275717757656,38.87275717757656,12300
2008-05-20,38.56663131713867,38.894132938271675,38.56663131713867,38.894132938271675,296200
2008-05-21,38.30320739746094,38.815816253856966,38.28184960040939,38.765979583473445,12200
2008-05-22,38.36016082763672,38.54526805167557,38.19641139824613,38.4455947221243,11400
2008-05-23,37.762123107910156,38.374405316816876,37.092883151247044,38.36016587987778,13800
2008-05-27,38.05403137207031,38.872778768786134,37.541422416981895,38.872778768786134,4000
2008-05-28,38.046905517578125,38.0540265943355,37.81196158659037,37.897395496413644,4800
2008-05-29,38.28184127807617,39.09346998032819,37.93298194533744,38.04689469800624,246700
2008-05-30,38.23912811279297,38.694779184661094,38.23200975299893,38.694779184661094,43300
2008-06-02,37.94722366333008,38.281843582642544,37.826192544537136,38.22488584493216,45500
2008-06-03,37.85467529296875,38.28185025254064,37.49869751793961,37.947230274926895,18700
2008-06-04,37.470218658447266,37.769238664283115,37.46309758255897,37.57701035371949,2900
2008-06-05,38.274723052978516,38.274723052978516,37.626843714708514,37.626843714708514,15500
2008-06-06,37.26375198364258,37.97570750284409,37.26375198364258,37.97570750284409,9500
2008-06-09,37.03593063354492,37.37055063459193,37.021691195639185,37.25663784724115,4300
2008-06-10,36.67283248901367,36.88642134596977,36.60163801395839,36.88642134596977,7200
2008-06-11,36.23141098022461,36.70842252508735,36.23141098022461,36.70842252508735,1900
2008-06-12,36.25278091430664,36.49484594741414,36.13886811730872,36.15310755642037,13800
2008-06-13,36.5019645690918,36.51620400724543,36.25277847524587,36.25277847524587,3900
2008-06-16,36.7440299987793,36.79386667492943,36.53756221707435,36.53756221707435,3300
2008-06-17,36.73689651489258,36.86504870054057,36.66570206326335,36.66570206326335,9400
2008-06-18,36.47346878051758,36.66569703261525,36.402274338656454,36.66569703261525,9800
2008-06-19,35.989349365234375,36.40228485178922,35.989349365234375,36.40228485178922,76300
2008-06-20,35.73303985595703,36.658584030740236,35.68320319619415,36.10325698269146,35700
2008-06-23,35.85408401489258,35.85408401489258,35.59777956746363,35.647616241586476,11300
2008-06-24,35.49810028076172,35.93239355337532,35.412666384542604,35.597773612333114,49500
2008-06-25,35.8825569152832,35.94663301647064,35.71168640681851,35.71168640681851,1800
2008-06-26,34.98549270629883,35.7615243070697,34.98549270629883,35.7615243070697,22000
2008-06-27,35.049564361572266,35.13499824996397,34.814620489521495,35.03532492752459,5500
2008-06-30,35.18484878540039,35.498111026187246,35.17773042351679,35.17773042351679,61200
2008-07-01,34.914302825927734,35.08517064682478,34.45865168234222,34.75055336594513,40100
2008-07-02,34.36610412597656,35.09229931154989,34.302028000311395,35.09229931154989,8100
2008-07-03,34.22370529174805,34.45865194212152,34.138271380655446,34.45865194212152,5600
2008-07-07,34.358970642089844,36.096143770284876,33.4619079225637,33.46902628244719,14900
2008-07-08,34.25929260253906,34.25929260253906,33.639892173758355,33.99586986871876,3100
2008-07-09,34.180992126464844,34.82175334590599,33.96028759657604,34.48713329620945,113700
2008-07-10,34.067073822021484,34.29489939306089,33.860608765444866,34.067073822021484,31000
2008-07-11,33.8178825378418,34.06706584913129,33.50462312995008,33.88195863444401,539500
2008-07-14,33.68260955810547,34.12402112739168,33.56869680745438,34.05282667669507,1231200
2008-07-15,33.33375549316406,33.47614713292751,32.85674662323535,33.4619076973617,22700
2008-07-16,33.654136657714844,33.71109168519035,33.05609393180133,33.14864890683054,640000
2008-07-17,34.102664947509766,34.26641436456831,33.94603388949971,34.19521719461177,123400
2008-07-18,34.13115310668945,36.032076116897834,33.83925139691457,36.032076116897834,6000
2008-07-21,34.28065872192383,34.992614228373796,34.27353764595828,34.992614228373796,306900
2008-07-22,34.26640701293945,34.316243663269745,34.03858154974562,34.17385206980016,17800
2008-07-23,34.72917938232422,34.87157098844443,34.608148282453136,34.608148282453136,4100
2008-07-24,33.99586486816406,34.75053844819484,33.99586486816406,34.75053844819484,13200
2008-07-25,33.98875045776367,34.180976017105394,33.96027159123371,33.99586881644906,25500
2008-07-28,33.58294677734375,34.09555571550594,33.58294677734375,33.95316404202808,43900
2008-07-29,33.960289001464844,34.010125685494664,33.55447445099597,33.55447445099597,15700
2008-07-30,34.159629821777344,34.34473980116961,33.94604368208214,34.13827202257636,39500
2008-07-31,34.07419204711914,34.40169093859283,34.07419204711914,34.19522318340058,9300
2008-08-01,33.67550277709961,34.031480613466194,33.654144976004126,34.031480613466194,13900
2008-08-04,33.33375549316406,33.55446267059214,33.24832159566385,33.504626004059126,15600
2008-08-05,33.87484359741211,33.90331975299907,33.52598421149888,33.68973364867622,30300
2008-08-06,34.25929260253906,34.25929260253906,33.92467541608439,34.02434873613022,8200
2008-08-07,33.60430145263672,34.11690758580303,33.554464782966306,34.11690758580303,41900
2008-08-08,33.98163604736328,34.024354355535756,33.404951108561164,33.404951108561164,43800
2008-08-11,34.03147888183594,34.07419719774861,34.02436052046477,34.02436052046477,5300
2008-08-12,33.7680549621582,34.05995665502785,33.72533664763028,34.02435941753548,76400
2008-08-13,33.60430145263672,33.70397479197753,33.305278718719464,33.56870421942854,8200
2008-08-14,33.632774353027344,33.675489938933765,33.46190386171868,33.46190386171868,2600
2008-08-15,33.497501373291016,33.59717469577886,33.39782805080317,33.55445910950941,21500
2008-08-18,33.191368103027344,33.56870640409684,33.08457639645276,33.56870640409684,4500
2008-08-19,32.77843475341797,32.88522645826938,32.685879769830805,32.84251086268679,28500
2008-08-20,32.97064971923828,33.127278032722714,32.78553982708327,32.878094773160775,7900
2008-08-21,33.305274963378906,33.36935106228664,33.01337333855358,33.06321000260465,76600
2008-08-22,33.419185638427734,33.504622242229935,33.30527288258579,33.30527288258579,7900
2008-08-25,32.85675048828125,33.31240161640828,32.771313864836216,33.31240161640828,40700
2008-08-26,33.01337432861328,33.01337432861328,32.79978823114697,32.79978823114697,5800
2008-08-27,33.24831008911133,34.00298090166075,33.01336355742759,33.12727628663657,21700
2008-08-28,33.6612548828125,33.6612548828125,33.4120715463031,33.4120715463031,13600
2008-08-29,33.5046272277832,33.78228944172121,33.483266715707,33.768050005635324,25100
2008-09-02,33.04895782470703,33.540208632214295,32.94216617830061,33.43341426991442,17600
2008-09-03,32.593318939208984,33.013372754417375,32.55772171064443,32.984896601102406,26700
2008-09-04,31.731861114501953,32.8781100737065,31.731861114501953,32.8781100737065,370800
2008-09-05,31.610820770263672,31.696254657607604,31.055493712792327,31.646417996999116,51600
2008-09-08,31.95256233215332,32.77130949511786,31.81728905435013,32.60756006252495,28200
2008-09-09,31.034135818481445,32.07359004476671,31.034135818481445,31.96679836490947,9900
2008-09-10,31.496906280517578,31.610819029333978,31.2121230505295,31.447066906759627,855900
2008-09-11,31.475547790527344,31.475547790527344,30.614082402639795,31.091091220167925,22100
2008-09-12,31.84577751159668,31.931211433473276,31.375886867432303,31.5040391081949,17600
2008-09-15,30.343538284301758,31.126690851173567,30.23674660420172,30.977178153602623,1915000
2008-09-16,30.564258575439453,30.56425857543945,29.68143230790577,29.766868947789835,37100
2008-09-17,29.247135162353516,30.32930520336068,29.22577464914379,30.32930520336068,62400
2008-09-18,30.40049934387207,30.585606572489223,28.93387008677231,30.35778103762445,25900
2008-09-19,32.09495544433594,35.27739470242899,30.898869979584614,34.124027545666905,103600
2008-09-22,31.411466598510742,32.40820508973107,31.41146659851074,32.40820508973107,49500
2008-09-23,30.7351131439209,31.390113520553463,30.64256089787808,31.254842973025596,53800
2008-09-24,30.72087860107422,31.012780225486733,30.59984476291101,30.863267517650474,71700
2008-09-25,31.447072982788086,31.511149086121122,30.97718246364403,30.97718246364403,27700
2008-09-26,31.283321380615234,31.283321380615234,30.742236435592055,31.04125641986669,103900
2008-09-29,28.357192993164062,30.9914265535958,28.086649103363122,30.507296525907837,71800
2008-09-30,29.396631240844727,29.581738400250867,28.613478881157608,28.613478881157608,114600
2008-10-01,29.517675399780273,29.652948687634634,28.983708756299897,29.339686518620148,82400
2008-10-02,28.278865814208984,29.33255934829118,28.243265875953618,29.33255934829118,25300
2008-10-03,27.766265869140625,29.36104746277217,27.63099529519259,28.26463528689391,124600
2008-10-06,26.342355728149414,27.089908523201693,25.238825152987005,27.089908523201693,126800
2008-10-07,25.16762351989746,26.98311205034855,25.139147366601,26.98311205034855,166000
2008-10-08,24.62653350830078,25.36696765926685,23.750828830403826,24.6122940766406,24900
2008-10-09,23.095834732055664,25.23882224205748,22.960564168937474,24.975399475608533,30200
2008-10-10,22.59746551513672,23.35213790172863,21.23763073262087,22.284204741138343,135000
2008-10-13,25.402568817138672,25.402568817138672,23.309420924804307,23.309420924804307,64000
2008-10-14,25.23882484436035,26.77664872699541,24.918444302999944,25.957898756396023,124600
2008-10-15,22.832408905029297,25.060830013244004,22.782572245513776,24.939796185924703,72100
2008-10-16,23.715242385864258,23.786436860623414,21.906874481672343,22.88937398554045,29700
2008-10-17,23.3378963470459,24.37023218502009,22.85376647428413,23.24534410364602,64200
2008-10-20,24.68349266052246,24.68349266052246,23.629798983922008,23.629798983922008,65600
2008-10-21,23.629804611206055,24.341760187853485,23.565728500671984,24.31328402886778,53900
2008-10-22,21.906871795654297,22.98192344171739,21.35866571636034,22.98192344171739,75100
2008-10-23,22.04214096069336,22.455076441818083,21.21627271433853,21.913990115249863,126700
2008-10-24,21.081003189086914,21.436980945833685,18.966494444924777,21.1023609854054,72500
2008-10-27,20.070024490356445,21.12371822911722,20.062904772911775,20.504316390903362,253000
2008-10-28,22.213010787963867,22.213010787963867,20.38328412391966,20.959969021458225,244600
2008-10-29,22.576112747192383,23.409102260272743,22.241494084444145,22.46219995315266,342900
2008-10-30,23.644039154052734,23.708115251322297,22.9890414627589,23.102954222805412,62600
2008-10-31,23.98577880859375,24.08545485575358,23.038879445679356,23.34502051507665,134100
2008-11-03,23.850515365600586,24.06410152718808,23.56573200622033,23.750842004586115,143100
2008-11-04,25.13914680480957,25.20322290110997,24.35599421492753,24.35599421492753,84600
2008-11-05,23.814912796020508,25.03947444920869,23.80779171988689,25.03947444920869,299600
2008-11-06,22.255735397338867,23.587093156969594,22.18453955558174,23.36638591172773,65000
2008-11-07,23.359262466430664,23.359262466430664,22.611708327579787,22.611708327579787,36800
2008-11-10,23.1171932220459,23.7152358800037,22.704257777218057,23.601323122101945,64900
2008-11-11,22.519153594970703,22.860893293225896,22.063502474560387,22.248611081713943,37200
2008-11-12,21.287471771240234,22.070623188218125,21.137961749844532,21.79296094394181,79000
2008-11-13,22.78257942199707,22.78257942199707,20.34769119195323,21.394265445290102,388900
2008-11-14,21.60072898864746,22.50491275811496,21.515293735066233,21.899750339260834,103400
2008-11-17,21.358665466308594,21.814316561713348,21.002687708536783,21.693284069753037,138800
2008-11-18,21.159317016601562,21.501056689375805,20.660948980299185,21.016926731064032,160600
2008-11-19,20.027307510375977,21.358664885751306,19.827960840528597,21.20915488336577,2424800
2008-11-20,18.703075408935547,20.062910603253055,18.653238730287413,19.42215078444573,115600
2008-11-21,19.813720703125,19.977470135543623,18.660352242636545,18.660352242636545,124500
2008-11-24,21.25899314880371,21.657687876414524,20.091385123879448,20.091385123879448,106300
2008-11-25,21.287471771240234,22.334047352800216,20.646712014784697,21.558015654643196,623600
2008-11-26,21.814315795898438,22.113337156247187,20.66806837951767,20.753502277933123,601400
2008-11-28,21.885509490966797,21.892629208134487,21.36578235925012,21.622086745498212,188100
2008-12-01,20.034425735473633,21.59360853617991,19.934752407976866,21.59360853617991,822900
2008-12-02,21.002685546875,21.009805264251337,20.304969539360727,20.62534867361251,318200
2008-12-03,21.23763084411621,21.273228073143876,20.29073015773959,20.59687121598757,215700
2008-12-04,20.853179931640625,21.216276088395222,20.376169630908137,20.846060212770286,265800
2008-12-05,21.202035903930664,21.26611200945552,19.956113742198905,20.518557897648027,158600
2008-12-08,22.056379318237305,23.316540779397577,21.529532452893132,21.529532452893132,812500
2008-12-09,21.792957305908203,22.312684471542717,21.74312064042918,22.070619503832642,230600
2008-12-10,22.39099884033203,22.576106057334023,21.71464063793866,21.71464063793866,286800
2008-12-11,22.163171768188477,22.782573585028203,21.956705401206708,22.568987500847445,469900
2008-12-12,22.298442840576172,22.433714746375802,21.451215537016395,21.78583544304984,607800
2008-12-15,22.17740821838379,22.39811399006526,21.86414749351695,22.37675619928942,162400
2008-12-16,23.437576293945312,23.565728515091866,22.14893843759774,22.14893843759774,799800
2008-12-17,23.31654167175293,23.558606640492407,23.04599783236302,23.223986700086325,388800
2008-12-18,22.483552932739258,23.252464760182665,22.44083598619997,22.981920930223602,502600
2008-12-19,22.512033462524414,22.88937036563165,22.319805152001063,22.568989848092738,300100
2008-12-22,22.17029571533203,22.533393214073662,21.7929601374231,22.533393214073662,466300
2008-12-23,21.87126922607422,22.298442734283476,21.735998678866554,22.10621445189724,739200
2008-12-24,22.035024642944336,22.825295731792508,21.864154117290056,21.89975270927946,246100
2008-12-26,22.198766708374023,22.227244214545767,22.013658165443264,22.198766708374023,181400
2008-12-29,22.06350326538086,22.4052416179375,21.835677697009768,22.362524663354797,697100
2008-12-30,22.725622177124023,22.725622177124023,22.084862426453956,22.084862426453956,202500
2008-12-31,23.081594467163086,23.24534661123053,22.63306448751771,22.640182847049353,221700
2009-01-02,23.587080001831055,23.644035013934154,22.98903743733173,23.10295017743189,96000
2009-01-05,23.480289459228516,23.679636108027026,23.288061169646635,23.35925834128496,171800
2009-01-06,23.779312133789062,23.943061554615543,23.515886672729838,23.73659383083217,252900
2009-01-07,23.124313354492188,23.601324931962658,23.010400587855067,23.537248830985867,169500
2009-01-08,23.1385555267334,23.231110509290907,22.89649052951024,23.117197729179708,293700
2009-01-09,22.540515899658203,23.12431931873532,22.497798940638514,23.12431931873532,3407400
2009-01-12,22.020784378051758,22.554751016286,21.878392731343673,22.490674911062104,630600
2009-01-13,21.80008316040039,21.970952357835202,21.643452044291063,21.81432124172587,133800
2009-01-14,21.066761016845703,21.358662630831287,20.888772161588776,21.358662630831287,121100
2009-01-15,21.173551559448242,21.337300961051124,20.468715938771158,21.230507932090422,268500
2009-01-16,21.344430923461914,21.686169323361582,20.917257244613484,21.664811522085163,203800
2009-01-20,19.913389205932617,21.009801017203078,19.84219476245539,21.009801017203078,557300
2009-01-21,20.79621696472168,20.817576115975548,19.991707945419876,20.134099571217966,396100
2009-01-22,20.31209373474121,20.61823350173189,19.94899621618292,20.38328820830565,343500
2009-01-23,20.404647827148438,20.532800055182125,19.721171088232186,19.96323610608525,351200
2009-01-26,20.66094398498535,20.952845561402036,20.383280483116852,20.468715720141088,350300
2009-01-27,20.988445281982422,21.10235803960385,20.753500049644828,20.824695862645015,168100
2009-01-28,21.743120193481445,21.82855408741867,21.436979131320665,21.536652460229845,93700
2009-01-29,20.831823348999023,21.33019150997312,20.774866948946336,21.20204062831534,1256300
2009-01-30,20.45448112487793,21.052523851636224,20.376166943527988,20.95285051649229,149300
2009-02-02,20.42600440979004,20.504318594202193,20.11274359829922,20.255135246598883,62800
2009-02-03,20.838939666748047,20.967091885432396,20.390406901352822,20.603994385142563,148500
2009-02-04,20.88877296447754,21.24475068867389,20.7463813316201,20.831816582924013,181000
2009-02-05,21.13083839416504,21.28034838982836,20.582632360838286,20.689425408875984,278500
2009-02-06,21.70040512084961,21.800079822552636,21.19491732557786,21.30883010642635,99000
2009-02-09,21.714637756347656,21.84990965046483,21.56512778754476,21.743116621613183,27300
2009-02-10,20.717905044555664,21.65768607471761,20.561273967563785,21.486816919956105,164300
2009-02-11,20.853179931640625,21.0098096729455,20.60399520296887,20.82470105615927,121100
2009-02-12,20.895896911621094,20.895896911621094,20.21241883668326,20.547038834247182,154600
2009-02-13,20.63247299194336,20.888777442857393,20.603995474034882,20.838940768056894,102100
2009-02-17,19.64997100830078,20.0273065337963,19.55741603785855,20.0273065337963,134000
2009-02-18,19.514698028564453,19.72116575297262,19.002090613055355,19.002090613055355,208200
2009-02-19,19.358068466186523,19.991708362518942,19.336709314487024,19.91339283090133,109000
2009-02-20,19.11600685119629,19.35807184761854,18.84546298086674,18.866822136297213,90900
2009-02-23,18.489484786987305,19.42214751716849,18.446767835038884,19.322472818692287,142900
2009-02-24,19.16584014892578,19.25839375693789,18.468124156381563,18.624753861458668,407300
2009-02-25,18.845457077026367,19.229913606648992,18.631871021422924,19.03768534183768,147000
2009-02-26,18.674592971801758,19.27263571749724,18.674592971801758,19.130245428203843,105700
2009-02-27,18.46812629699707,19.835080929580265,18.368451602261015,19.835080929580265,45400
2009-03-02,17.4357852935791,18.083664513871266,17.428665577560324,18.083664513871266,60800
2009-03-03,17.36458969116211,17.770404003273615,17.222199442988895,17.770404003273615,275100
2009-03-04,18.062313079833984,18.240301969096272,17.684976145736847,17.770410052132167,151700
2009-03-05,17.33611488342285,17.71345038987141,17.1723654614566,17.571060119532277,325400
2009-03-06,17.300519943237305,17.699216043280202,16.923184357270177,17.585303259824375,176000
2009-03-09,17.03709602355957,17.385954069760963,16.85198742309502,16.90182409284559,167000
2009-03-10,18.11214828491211,18.119268002859773,17.549702788572908,17.592419738311538,86600
2009-03-11,18.19046401977539,18.46812761165529,17.91992150439859,18.382692346935137,428400
2009-03-12,18.809860229492188,18.859696886265404,17.969752706894933,18.169100691934855,58100
2009-03-13,18.916658401489258,18.994973945105208,18.667473691940934,18.938017556461084,75500
2009-03-16,19.016328811645508,19.507578436714887,19.016328811645508,19.329589579887294,59800
2009-03-17,19.593017578125,19.593017578125,18.945138119191103,19.03057202699146,120400
2009-03-18,20.013065338134766,20.440237462099244,18.745784325318176,20.440237462099244,87200
2009-03-19,19.89203453063965,20.45447859826615,19.877795096535895,20.45447859826615,74800
2009-03-20,19.5716552734375,19.99170910006058,19.550296120950012,19.93475271804121,175900
2009-03-23,21.066761016845703,21.066761016845703,19.457741602369413,20.212413968433573,149800
2009-03-24,20.4971923828125,20.90300665969414,20.46159380539936,20.518550171313507,94500
2009-03-25,20.760623931884766,21.031167803974498,20.304972809983056,20.603994198217915,85900
2009-03-26,21.216276168823242,21.244755044412557,20.817581416205556,20.967092797154393,111700
2009-03-27,20.57550811767578,20.789095524720082,20.539910895475224,20.696540574283457,58400
2009-03-30,19.7923641204834,20.283613839483042,19.614375229623125,20.283613839483042,57500
2009-03-31,20.16969871520996,20.447360918157674,19.97035069174011,20.09850289554592,326100
2009-04-01,20.64670753479004,20.725023066878904,19.956111254383924,20.0629042976296,1575300
2009-04-02,21.472579956054688,21.8143183049169,20.426005753433852,20.426005753433852,56900
2009-04-03,21.657682418823242,21.67192185213653,21.337301959009707,21.45121470962183,210000
2009-04-06,21.436981201171875,21.46545871591818,21.145079545798442,21.372905095558448,438200
2009-04-07,20.952852249145508,21.173558091478185,20.60399418934629,21.152198935917944,119700
2009-04-08,21.166439056396484,21.33730823255321,21.038286834792068,21.145081258094084,42900
2009-04-09,21.89263153076172,21.89263153076172,21.67192570693702,21.771599041964816,55100
2009-04-13,22.220129013061523,22.234368448013964,21.750238523209052,22.16317263119902,35400
2009-04-14,21.921112060546875,22.1845348538875,21.82143736003243,22.070622074397374,190300
2009-04-15,22.04214096069336,22.049260678431438,21.66480542620634,21.66480542620634,101700
2009-04-16,22.355398178100586,22.405234836353838,21.949583837527427,22.20588820334083,58000
2009-04-17,22.298442840576172,22.512030274672508,22.21300895329536,22.362518935010357,224200
2009-04-20,21.387142181396484,21.849912948230077,21.37290274661459,21.792956567049746,93400
2009-04-21,21.814315795898438,21.84279466733514,21.26611110021517,21.287468895845368,64500
2009-04-22,21.657682418823242,22.0919756292489,21.522410518241184,21.522410518241184,325700
2009-04-23,22.06350326538086,22.120459657473635,21.707525475314153,21.94247076244028,203400
2009-04-24,22.512033462524414,22.583227926024307,22.255729048493283,22.36252210169047,346200
2009-04-27,22.11333656311035,22.40523819777037,22.035022384654663,22.184532381845127,146400
2009-04-28,22.056379318237305,22.24860761392899,21.757357977588207,21.785836847148712,139200
2009-04-29,22.56899070739746,22.846652927871492,22.305566565397108,22.36252295313402,71800
2009-04-30,22.746976852416992,23.081594062426966,22.590345786522235,22.94632350654161,415000
2009-05-01,22.875125885009766,23.024635854924327,22.640179318663368,22.732734273517472,52200
2009-05-04,23.92882537841797,23.95018317485727,23.145672679608207,23.145672679608207,182200
2009-05-05,23.75083351135254,23.914582933876446,23.62268131704784,23.772191305105178,457900
2009-05-06,24.256322860717773,24.320398962221745,23.82202958562361,24.163767888346573,257800
2009-05-07,23.878984451293945,24.491266521721116,23.708113962565367,24.377353767866822,249900
2009-05-08,24.655025482177734,24.754698840907416,24.106819293269144,24.320405449960656,365900
2009-05-11,24.071216583251953,24.256323819415858,24.00714047921546,24.242084383419446,73000
2009-05-12,24.19224739074707,24.320399597100394,23.914585182279765,24.185129030791742,321800
2009-05-13,23.42333984375,23.800675434889055,23.409100406135977,23.800675434889055,83300
2009-05-14,23.651165008544922,23.800675027087934,23.352142255563923,23.380621130304014,38700
2009-05-15,23.480289459228516,23.843388244847972,23.394855569156924,23.765072713993018,268700
2009-05-18,24.29191780090332,24.29191780090332,23.40197353942348,23.722354016735093,361800
2009-05-19,24.391590118408203,24.598057830377126,24.227840706951753,24.313277307976698,110500
2009-05-20,24.462785720825195,24.932676132822326,24.43430685563893,24.640774554398263,200100
2009-05-21,24.14240837097168,24.220723902322714,23.935940645754304,24.163766164651264,155500
2009-05-22,24.21360969543457,24.37736187974161,24.106817980850415,24.313285764633044,73000
2009-05-26,24.740449905395508,24.84724430069738,23.950178984665687,23.992897285965295,558400
2009-05-27,24.327518463134766,24.875724531518237,24.327518463134766,24.74045396239559,562800
2009-05-28,24.647897720336914,24.74045269229816,24.263443828910592,24.491269363050115,177400
2009-05-29,25.132028579711914,25.132028579711914,24.76893247009724,24.982518576687912,89900
2009-06-01,25.708717346191406,25.865348448469828,25.559207320868428,25.68023847015986,211100
2009-06-02,25.730066299438477,25.88669734786816,25.594795758636398,25.76566352429227,154600
2009-06-03,25.231698989868164,25.552079470558766,24.982515680383464,25.552079470558766,133000
2009-06-04,25.452407836914062,25.48800506693363,25.1605062053223,25.295776765754486,123700
2009-06-05,25.31001091003418,25.63750970318384,25.224577032667746,25.60191248060566,103600
2009-06-08,25.274415969848633,25.409686514218855,24.911319921331597,25.188982084767137,34600
2009-06-09,25.53072738647461,25.55920626132558,25.23882570898961,25.473769636772666,432100
2009-06-10,25.4951229095459,25.78702450412286,25.188981881587843,25.78702450412286,2074200
2009-06-11,25.8226261138916,26.100288322230004,25.64463724024958,25.665995036000325,2331700
2009-06-12,25.78702735900879,25.78702735900879,25.48800465668932,25.658875160285376,146400
2009-06-15,24.968280792236328,25.36697687589873,24.776052468822037,25.36697687589873,838400
2009-06-16,24.647897720336914,25.07507263376947,24.583821619116762,24.982517661808227,124300
2009-06-17,24.548219680786133,24.740447947581103,24.320394190338927,24.555340755053027,44800
2009-06-18,24.612302780151367,24.790291665004005,24.420074458603136,24.562466109664218,83000
2009-06-19,24.747570037841797,24.932679974178185,24.655017785568088,24.897082745157952,325500
2009-06-22,24.00714111328125,24.541107755723306,23.96442280416376,24.505507806844673,103200
2009-06-23,24.097558975219727,24.17649447628671,23.796158676867854,24.097558975219723,166400
2009-06-24,24.212377548217773,24.56400803681315,24.16214188378637,24.305665705402305,60200
2009-06-25,24.85106086730957,24.858235828017886,24.12626664872995,24.176499586157476,45600
2009-06-26,24.772123336791992,24.82235627568911,24.63577717942694,24.81518131477089,913300
2009-06-29,24.951519012451172,25.023279547262767,24.74340962901304,24.88693343612516,69300
2009-06-30,24.75058937072754,25.07351454155977,24.60706555175257,25.07351454155977,157400
2009-07-01,25.08787727355957,25.231401150179803,25.02329166595498,25.04482202681668,326900
2009-07-02,24.327199935913086,24.7218884551557,24.31284727771467,24.71471075731167,424900
2009-07-06,24.3056640625,24.3056640625,24.018619176159675,24.205198215406437,85700
2009-07-07,23.81768798828125,24.27696479645621,23.78898541198045,24.27696479645621,118200
2009-07-08,23.753101348876953,23.92533048650001,23.430176164253787,23.76745400513631,50900
2009-07-09,23.96120834350586,24.083204540670568,23.8248622290173,23.982735956980633,117000
2009-07-10,23.76028823852539,23.86792909588257,23.580884072106432,23.602411696079802,51300
2009-07-13,24.162141799926758,24.219552423369556,23.588049252944725,23.824863968412487,22200
2009-07-14,24.355894088745117,24.427657354910227,24.205195336031426,24.341541435512095,132900
2009-07-15,25.224214553833008,25.288800131648223,24.807995777359608,24.85105374173275,72100
2009-07-16,25.432323455810547,25.53996700752735,25.10939827563862,25.188333777743136,311100
2009-07-17,25.432323455810547,25.49690903934278,25.30315228874608,25.382090528339837,59600
2009-07-20,25.92748260498047,25.956185181934906,25.63325997565419,25.77678107289475,124600
